,pid,act,start,end,duration
787,nts202300009603,visit,663,788,125
788,nts202300009603,home,788,1440,652
789,nts202300009604,home,0,1440,1440
790,nts202300009605,home,0,360,360
791,nts202300009605,work,360,502,142
792,nts202300009605,home,502,1440,938
793,nts202300009701,home,0,503,503
794,nts202300009701,work,503,952,449
795,nts202300009701,home,952,1440,488
796,nts202300009702,home,0,496,496
797,nts202300009702,work,496,986,490
798,nts202300009702,home,986,1440,454
799,nts202300009703,home,0,1440,1440
800,nts202300009704,home,0,475,475
801,nts202300009704,work,475,1075,600
802,nts202300009704,home,1075,1440,365
803,nts202300009705,home,0,512,512
804,nts202300009705,work,512,1083,571
805,nts202300009705,home,1083,1440,357
806,nts202300009801,home,0,505,505
807,nts202300009801,visit,505,680,175
808,nts202300009801,escort,680,690,10
809,nts202300009801,home,690,1440,750
810,nts202300009802,home,0,1440,1440
811,nts202300009803,home,0,505,505
812,nts202300009803,work,505,1002,497
813,nts202300009803,home,1002,1440,438
814,nts202300009804,home,0,460,460
815,nts202300009804,work,460,731,271
816,nts202300009804,home,731,1440,709
817,nts202300009805,home,0,509,509
818,nts202300009805,work,509,1109,600
819,nts202300009805,home,1109,1440,331
820,nts202300009901,home,0,1440,1440
821,nts202300010001,home,0,515,515
822,nts202300010001,escort,515,665,150
823,nts202300010001,work,665,883,218
824,nts202300010001,home,883,1440,557
825,nts202300010101,home,0,1440,1440
826,nts202300010102,home,0,536,536
827,nts202300010102,work,536,956,420
828,nts202300010102,home,956,1440,484
829,nts202300010103,home,0,489,489
830,nts202300010103,work,489,742,253
831,nts202300010103,home,742,1440,698
832,nts202300010104,home,0,1440,1440
833,nts202300010105,home,0,509,509
834,nts202300010105,work,509,849,340
835,nts202300010105,home,849,1440,591
836,nts202300010201,home,0,506,506
837,nts202300010201,work,506,894,388
838,nts202300010201,home,894,1440,546
839,nts202300010202,home,0,700,700
840,nts202300010202,escort,700,760,60
841,nts202300010202,home,760,1440,680
842,nts202300010203,home,0,528,528
843,nts202300010203,work,528,1112,584
844,nts202300010203,home,1112,1440,328
845,nts202300010204,home,0,404,404
846,nts202300010204,work,404,1004,600
847,nts202300010204,home,1004,1440,436
848,nts202300010205,home,0,789,789
849,nts202300010205,visit,789,942,153
850,nts202300010205,home,942,1440,498
851,nts202300010206,home,0,500,500
852,nts202300010206,work,500,1043,543
853,nts202300010206,home,1043,1440,397
854,nts202300010301,home,0,1012,1012
855,nts202300010301,work,1012,1234,222
856,nts202300010301,home,1234,1440,206
857,nts202300010401,home,0,285,285
858,nts202300010401,work,285,885,600
859,nts202300010401,home,885,1440,555
860,nts202300010402,home,0,407,407
861,nts202300010402,work,407,1007,600
862,nts202300010402,home,1007,1440,433
863,nts202300010403,home,0,551,551
864,nts202300010403,work,551,1151,600
865,nts202300010403,home,1151,1440,289
866,nts202300010404,home,0,783,783
867,nts202300010404,work,783,1078,295
868,nts202300010404,home,1078,1440,362
869,nts202300010405,home,0,707,707
870,nts202300010405,escort,707,728,21
871,nts202300010405,home,728,1440,712
872,nts202300010406,home,0,437,437
873,nts202300010406,work,437,809,372
874,nts202300010406,shop,809,880,71
875,nts202300010406,home,880,1440,560
876,nts202300010501,home,0,471,471
877,nts202300010501,work,471,1071,600
878,nts202300010501,home,1071,1440,369
879,nts202300010601,home,0,468,468
880,nts202300010601,work,468,1068,600
881,nts202300010601,home,1068,1440,372
882,nts202300010602,home,0,489,489
883,nts202300010602,work,489,823,334
884,nts202300010602,home,823,1440,617
885,nts202300010603,home,0,565,565
886,nts202300010603,work,565,848,283
887,nts202300010603,home,848,1440,592
888,nts202300010604,home,0,1440,1440
889,nts202300010605,home,0,498,498
890,nts202300010605,work,498,1098,600
891,nts202300010605,home,1098,1440,342
892,nts202300010606,home,0,1440,1440
893,nts202300010701,home,0,499,499
894,nts202300010701,work,499,835,336
895,nts202300010701,home,835,1440,605
896,nts202300010702,home,0,718,718
897,nts202300010702,work,718,1318,600
898,nts202300010702,home,1318,1440,122
899,nts202300010703,home,0,431,431
900,nts202300010703,work,431,692,261
901,nts202300010703,home,692,1440,748
902,nts202300010801,home,0,419,419
903,nts202300010801,work,419,760,341
904,nts202300010801,home,760,1440,680
905,nts202300010803,home,0,485,485
906,nts202300010803,work,485,752,267
907,nts202300010803,home,752,1440,688
908,nts202300010804,home,0,1440,1440
909,nts202300010806,home,0,554,554
910,nts202300010806,work,554,1118,564
911,nts202300010806,home,1118,1440,322
912,nts202300010901,home,0,448,448
913,nts202300010901,work,448,754,306
914,nts202300010901,home,754,1440,686
915,nts202300010904,home,0,1440,1440
916,nts202300010905,home,0,524,524
917,nts202300010905,work,524,949,425
918,nts202300010905,home,949,1440,491
919,nts202300010906,home,0,594,594
920,nts202300010906,work,594,1033,439
921,nts202300010906,home,1033,1440,407
922,nts202300011001,home,0,481,481
923,nts202300011001,work,481,690,209
924,nts202300011001,home,690,1440,750
925,nts202300011002,home,0,1440,1440
926,nts202300011003,home,0,514,514
927,nts202300011003,work,514,593,79
928,nts202300011003,home,593,1440,847
929,nts202300011004,home,0,490,490
930,nts202300011004,work,490,894,404
931,nts202300011004,home,894,1440,546
932,nts202300011006,home,0,468,468
933,nts202300011006,work,468,656,188
934,nts202300011006,home,656,1440,784
935,nts202300011101,home,0,1440,1440
936,nts202300011102,home,0,1440,1440
937,nts202300011103,home,0,1440,1440
938,nts202300011104,home,0,475,475
939,nts202300011104,work,475,678,203
940,nts202300011104,home,678,1440,762
941,nts202300011106,home,0,491,491
942,nts202300011106,work,491,940,449
943,nts202300011106,medical,940,950,10
944,nts202300011106,home,950,1440,490
945,nts202300011201,home,0,1440,1440
946,nts202300011203,home,0,484,484
947,nts202300011203,work,484,1013,529
948,nts202300011203,home,1013,1440,427
949,nts202300011204,home,0,509,509
950,nts202300011204,work,509,786,277
951,nts202300011204,medical,786,875,89
952,nts202300011204,home,875,1440,565
953,nts202300011205,home,0,494,494
954,nts202300011205,work,494,943,449
955,nts202300011205,home,943,1440,497
956,nts202300011206,home,0,1440,1440
957,nts202300011301,home,0,1440,1440
958,nts202300011302,home,0,414,414
959,nts202300011302,work,414,778,364
960,nts202300011302,home,778,1440,662
961,nts202300011303,home,0,463,463
962,nts202300011303,work,463,659,196
963,nts202300011303,home,659,1440,781
964,nts202300011304,home,0,869,869
965,nts202300011304,other,869,1019,150
966,nts202300011304,home,1019,1440,421
967,nts202300011305,home,0,485,485
968,nts202300011305,work,485,824,339
969,nts202300011305,home,824,1440,616
970,nts202300011401,home,0,1440,1440
971,nts202300011402,home,0,1440,1440
972,nts202300011403,home,0,503,503
973,nts202300011403,work,503,926,423
974,nts202300011403,home,926,1440,514
975,nts202300011404,home,0,499,499
976,nts202300011404,work,499,917,418
977,nts202300011404,other,917,977,60
978,nts202300011404,home,977,1440,463
979,nts202300011405,home,0,483,483
980,nts202300011405,work,483,724,241
981,nts202300011405,home,724,1440,716
982,nts202300011501,home,0,1440,1440
983,nts202300011502,home,0,499,499
984,nts202300011502,work,499,768,269
985,nts202300011502,shop,768,856,88
986,nts202300011502,home,856,1440,584
987,nts202300011503,home,0,485,485
988,nts202300011503,work,485,903,418
989,nts202300011503,home,903,1440,537
990,nts202300011504,home,0,1440,1440
991,nts202300011505,home,0,1440,1440
992,nts202300011601,home,0,597,597
993,nts202300011601,work,597,682,85
994,nts202300011601,home,682,1440,758
995,nts202300011602,home,0,509,509
996,nts202300011602,medical,509,595,86
997,nts202300011602,work,595,675,80
998,nts202300011602,medical,675,911,236
999,nts202300011602,home,911,1440,529
1000,nts202300011603,home,0,1440,1440
1001,nts202300011604,home,0,401,401
1002,nts202300011604,work,401,634,233
1003,nts202300011604,home,634,1440,806
1004,nts202300011605,home,0,1440,1440
1005,nts202300011606,home,0,582,582
1006,nts202300011606,shop,582,648,66
1007,nts202300011606,other,648,683,35
1008,nts202300011606,home,683,1440,757
1009,nts202300011607,home,0,1085,1085
1010,nts202300011607,work,1085,1237,152
1011,nts202300011607,home,1237,1440,203
1012,nts202300011701,home,0,597,597
1013,nts202300011701,work,597,716,119
1014,nts202300011701,other,716,833,117
1015,nts202300011701,visit,833,1009,176
1016,nts202300011701,shop,1009,1064,55
1017,nts202300011701,home,1064,1440,376
1018,nts202300011702,home,0,613,613
1019,nts202300011702,work,613,737,124
1020,nts202300011702,home,737,1440,703
1021,nts202300011703,home,0,1440,1440
1022,nts202300011704,home,0,632,632
1023,nts202300011704,medical,632,662,30
1024,nts202300011704,home,662,1440,778
1025,nts202300011801,home,0,695,695
1026,nts202300011801,visit,695,757,62
1027,nts202300011801,home,757,1440,683
1028,nts202300011802,home,0,1440,1440
1029,nts202300011803,home,0,574,574
1030,nts202300011803,work,574,748,174
1031,nts202300011803,home,748,1440,692
1032,nts202300011804,home,0,1440,1440
1033,nts202300011805,home,0,523,523
1034,nts202300011805,work,523,721,198
1035,nts202300011805,home,721,1440,719
1036,nts202300011806,home,0,1440,1440
1037,nts202300011807,home,0,1118,1118
1038,nts202300011807,medical,1118,1170,52
1039,nts202300011807,escort,1170,1188,18
1040,nts202300011807,home,1188,1440,252
1041,nts202300011902,home,0,407,407
1042,nts202300011902,work,407,1007,600
1043,nts202300011902,home,1007,1440,433
1044,nts202300011903,home,0,527,527
1045,nts202300011903,work,527,1008,481
1046,nts202300011903,home,1008,1440,432
1047,nts202300011904,home,0,925,925
1048,nts202300011904,visit,925,1082,157
1049,nts202300011904,home,1082,1440,358
1050,nts202300011905,home,0,564,564
1051,nts202300011905,medical,564,590,26
1052,nts202300011905,home,590,1440,850
1053,nts202300011906,home,0,446,446
1054,nts202300011906,work,446,687,241
1055,nts202300011906,home,687,1440,753
1056,nts202300011907,home,0,755,755
1057,nts202300011907,work,755,1130,375
1058,nts202300011907,home,1130,1440,310
1059,nts202300012001,home,0,608,608
1060,nts202300012001,work,608,861,253
1061,nts202300012001,home,861,1440,579
1062,nts202300012002,home,0,1440,1440
1063,nts202300012003,home,0,625,625
1064,nts202300012003,work,625,996,371
1065,nts202300012003,home,996,1440,444
1066,nts202300012004,home,0,1026,1026
1067,nts202300012004,visit,1026,1184,158
1068,nts202300012004,work,1184,1380,196
1069,nts202300012004,home,1380,1440,60
1070,nts202300012005,home,0,551,551
1071,nts202300012005,work,551,732,181
1072,nts202300012005,home,732,1440,708
1073,nts202300012006,home,0,1440,1440
1074,nts202300012301,home,0,1086,1086
1075,nts202300012301,work,1086,1363,277
1076,nts202300012301,home,1363,1440,77
1077,nts202300012304,home,0,478,478
1078,nts202300012304,work,478,634,156
1079,nts202300012304,home,634,1440,806
1080,nts202300012401,home,0,607,607
1081,nts202300012401,visit,607,648,41
1082,nts202300012401,home,648,1440,792
1083,nts202300012402,home,0,311,311
1084,nts202300012402,work,311,514,203
1085,nts202300012402,medical,514,561,47
1086,nts202300012402,home,561,1440,879
1087,nts202300012501,home,0,1440,1440
1088,nts202300012502,home,0,1440,1440
1089,nts202300012503,home,0,435,435
1090,nts202300012503,shop,435,601,166
1091,nts202300012503,work,601,773,172
1092,nts202300012503,home,773,1440,667
1093,nts202300012504,home,0,915,915
1094,nts202300012504,work,915,1094,179
1095,nts202300012504,home,1094,1440,346
1096,nts202300012505,home,0,947,947
1097,nts202300012505,other,947,991,44
1098,nts202300012505,home,991,1440,449
1099,nts202300012506,home,0,746,746
1100,nts202300012506,other,746,811,65
1101,nts202300012506,home,811,1440,629
1102,nts202300012601,home,0,470,470
1103,nts202300012601,work,470,593,123
1104,nts202300012601,home,593,1440,847
1105,nts202300012602,home,0,660,660
1106,nts202300012602,work,660,1046,386
1107,nts202300012602,home,1046,1440,394
1108,nts202300012603,home,0,612,612
1109,nts202300012603,work,612,797,185
1110,nts202300012603,home,797,1440,643
1111,nts202300012604,home,0,1440,1440
1112,nts202300012605,home,0,868,868
1113,nts202300012605,work,868,965,97
1114,nts202300012605,visit,965,1301,336
1115,nts202300012605,shop,1301,1321,20
1116,nts202300012605,visit,1321,1402,81
1117,nts202300012605,home,1402,1440,38
1118,nts202300012606,home,0,1440,1440
1119,nts202300012701,home,0,473,473
1120,nts202300012701,work,473,689,216
1121,nts202300012701,home,689,1440,751
1122,nts202300012702,home,0,548,548
1123,nts202300012702,work,548,842,294
1124,nts202300012702,home,842,1440,598
1125,nts202300012703,home,0,491,491
1126,nts202300012703,work,491,769,278
1127,nts202300012703,other,769,1025,256
1128,nts202300012703,shop,1025,1035,10
1129,nts202300012703,medical,1035,1045,10
1130,nts202300012703,home,1045,1440,395
1131,nts202300012704,home,0,434,434
1132,nts202300012704,work,434,1034,600
1133,nts202300012704,home,1034,1440,406
1134,nts202300012705,home,0,1440,1440
1135,nts202300012706,home,0,450,450
1136,nts202300012706,work,450,836,386
1137,nts202300012706,visit,836,984,148
1138,nts202300012706,home,984,1440,456
1139,nts202300012707,home,0,450,450
1140,nts202300012707,work,450,1046,596
1141,nts202300012707,home,1046,1440,394
1142,nts202300012801,home,0,450,450
1143,nts202300012801,work,450,822,372
1144,nts202300012801,home,822,1440,618
1145,nts202300012802,home,0,424,424
1146,nts202300012802,work,424,655,231
1147,nts202300012802,shop,655,705,50
1148,nts202300012802,escort,705,727,22
1149,nts202300012802,home,727,1440,713
1150,nts202300012803,home,0,393,393
1151,nts202300012803,work,393,587,194
1152,nts202300012803,home,587,1440,853
1153,nts202300012804,home,0,787,787
1154,nts202300012804,work,787,1063,276
1155,nts202300012804,shop,1063,1165,102
1156,nts202300012804,home,1165,1440,275
1157,nts202300012805,home,0,443,443
1158,nts202300012805,work,443,926,483
1159,nts202300012805,home,926,1440,514
1160,nts202300012806,home,0,444,444
1161,nts202300012806,work,444,1044,600
1162,nts202300012806,home,1044,1440,396
1163,nts202300012807,home,0,1440,1440
1164,nts202300012904,home,0,447,447
1165,nts202300012904,work,447,1047,600
1166,nts202300012904,home,1047,1440,393
1167,nts202300013003,home,0,1440,1440
1168,nts202300013103,home,0,1440,1440
1169,nts202300013104,home,0,1440,1440
1170,nts202300013105,home,0,1440,1440
1171,nts202300013106,home,0,468,468
1172,nts202300013106,work,468,1068,600
1173,nts202300013106,home,1068,1440,372
1174,nts202300013107,home,0,425,425
1175,nts202300013107,work,425,804,379
1176,nts202300013107,home,804,1440,636
1177,nts202300013201,home,0,1440,1440
1178,nts202300013301,home,0,1440,1440
1179,nts202300013302,home,0,1440,1440
1180,nts202300013401,home,0,575,575
1181,nts202300013401,work,575,823,248
1182,nts202300013401,home,823,1440,617
1183,nts202300013402,home,0,1440,1440
1184,nts202300013403,home,0,1440,1440
1185,nts202300013404,home,0,444,444
1186,nts202300013404,work,444,856,412
1187,nts202300013404,home,856,1440,584
1188,nts202300013405,home,0,419,419
1189,nts202300013405,escort,419,516,97
1190,nts202300013405,work,516,790,274
1191,nts202300013405,home,790,1440,650
1192,nts202300013701,home,0,610,610
1193,nts202300013701,work,610,987,377
1194,nts202300013701,home,987,1440,453
1195,nts202300013702,home,0,1440,1440
1196,nts202300013703,home,0,553,553
1197,nts202300013703,work,553,777,224
1198,nts202300013703,home,777,1440,663
1199,nts202300013704,home,0,234,234
1200,nts202300013704,work,234,356,122
1201,nts202300013704,home,356,1440,1084
1202,nts202300013801,home,0,1440,1440
1203,nts202300013802,home,0,914,914
1204,nts202300013802,medical,914,939,25
1205,nts202300013802,home,939,1440,501
1206,nts202300013803,home,0,1440,1440
1207,nts202300013805,home,0,350,350
1208,nts202300013805,work,350,541,191
1209,nts202300013805,home,541,1440,899
1210,nts202300014201,home,0,1440,1440
1211,nts202300014202,home,0,550,550
